,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.765 [0.751 - 0.780],0.689 [0.684 - 0.694],0.689 [0.665 - 0.713],0.689 [0.684 - 0.694],0.074 [0.070 - 0.078],0.378 [0.354 - 0.402],0.134 [0.127 - 0.141]
Demographic,0.646 [0.632 - 0.659],0.604 [0.599 - 0.608],0.604 [0.578 - 0.627],0.604 [0.599 - 0.609],0.052 [0.049 - 0.055],0.207 [0.182 - 0.231],0.096 [0.090 - 0.101]
Protein+Demographic,0.770 [0.755 - 0.784],0.695 [0.690 - 0.699],0.695 [0.672 - 0.720],0.695 [0.690 - 0.700],0.076 [0.072 - 0.080],0.390 [0.366 - 0.415],0.137 [0.130 - 0.144]
