,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.680 [0.647 - 0.711],0.633 [0.628 - 0.637],0.633 [0.574 - 0.688],0.633 [0.628 - 0.637],0.011 [0.009 - 0.012],0.265 [0.206 - 0.320],0.021 [0.018 - 0.024]
Demographic,0.621 [0.588 - 0.651],0.599 [0.595 - 0.603],0.601 [0.546 - 0.656],0.599 [0.595 - 0.603],0.009 [0.008 - 0.011],0.201 [0.146 - 0.255],0.018 [0.016 - 0.021]
Protein+Demographic,0.695 [0.664 - 0.728],0.640 [0.636 - 0.645],0.642 [0.587 - 0.698],0.640 [0.636 - 0.645],0.011 [0.010 - 0.013],0.282 [0.226 - 0.339],0.022 [0.019 - 0.025]
