,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.699 [0.680 - 0.719],0.646 [0.642 - 0.650],0.647 [0.616 - 0.679],0.646 [0.642 - 0.650],0.031 [0.028 - 0.033],0.293 [0.262 - 0.325],0.059 [0.054 - 0.064]
Demographic,0.602 [0.582 - 0.623],0.582 [0.578 - 0.587],0.581 [0.547 - 0.616],0.582 [0.578 - 0.587],0.024 [0.022 - 0.026],0.164 [0.129 - 0.197],0.045 [0.042 - 0.049]
Protein+Demographic,0.697 [0.679 - 0.716],0.641 [0.636 - 0.645],0.640 [0.609 - 0.673],0.641 [0.636 - 0.645],0.030 [0.028 - 0.032],0.281 [0.248 - 0.313],0.057 [0.053 - 0.062]
