,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.905 [0.882 - 0.926],0.829 [0.824 - 0.833],0.828 [0.767 - 0.888],0.829 [0.824 - 0.833],0.023 [0.019 - 0.028],0.657 [0.595 - 0.717],0.045 [0.037 - 0.053]
Demographic,0.917 [0.903 - 0.930],0.846 [0.843 - 0.851],0.853 [0.792 - 0.911],0.846 [0.843 - 0.851],0.027 [0.022 - 0.031],0.699 [0.640 - 0.758],0.052 [0.043 - 0.061]
Protein+Demographic,0.945 [0.933 - 0.956],0.852 [0.847 - 0.856],0.859 [0.798 - 0.914],0.851 [0.847 - 0.855],0.028 [0.023 - 0.033],0.711 [0.650 - 0.766],0.053 [0.045 - 0.064]
