,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.498 [0.448 - 0.550],0.483 [0.477 - 0.489],0.485 [0.399 - 0.567],0.483 [0.477 - 0.489],0.005 [0.004 - 0.006],-0.032 [-0.116 - 0.050],0.009 [0.007 - 0.012]
Demographic,0.518 [0.474 - 0.561],0.529 [0.523 - 0.534],0.532 [0.452 - 0.612],0.529 [0.523 - 0.534],0.006 [0.004 - 0.007],0.060 [-0.020 - 0.140],0.011 [0.009 - 0.013]
Protein+Demographic,0.505 [0.452 - 0.558],0.488 [0.482 - 0.494],0.491 [0.409 - 0.574],0.488 [0.482 - 0.494],0.005 [0.004 - 0.006],-0.020 [-0.103 - 0.065],0.009 [0.007 - 0.012]
