,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.809 [0.793 - 0.824],0.732 [0.728 - 0.737],0.732 [0.702 - 0.761],0.732 [0.728 - 0.737],0.057 [0.053 - 0.062],0.465 [0.433 - 0.494],0.106 [0.099 - 0.114]
Demographic,0.763 [0.747 - 0.779],0.687 [0.683 - 0.692],0.687 [0.653 - 0.720],0.687 [0.683 - 0.692],0.047 [0.043 - 0.050],0.375 [0.341 - 0.407],0.087 [0.080 - 0.094]
Protein+Demographic,0.816 [0.801 - 0.831],0.740 [0.736 - 0.745],0.741 [0.710 - 0.769],0.740 [0.736 - 0.745],0.060 [0.055 - 0.064],0.481 [0.450 - 0.509],0.110 [0.103 - 0.119]
