,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.805 [0.784 - 0.826],0.723 [0.719 - 0.726],0.726 [0.689 - 0.766],0.723 [0.719 - 0.727],0.026 [0.023 - 0.029],0.448 [0.411 - 0.488],0.050 [0.045 - 0.055]
Demographic,0.667 [0.644 - 0.691],0.620 [0.615 - 0.624],0.621 [0.580 - 0.663],0.620 [0.615 - 0.624],0.016 [0.015 - 0.018],0.240 [0.199 - 0.283],0.032 [0.028 - 0.036]
Protein+Demographic,0.807 [0.785 - 0.828],0.729 [0.726 - 0.733],0.729 [0.693 - 0.771],0.729 [0.726 - 0.733],0.027 [0.024 - 0.030],0.459 [0.421 - 0.500],0.051 [0.046 - 0.057]
