,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.627 [0.588 - 0.662],0.594 [0.590 - 0.598],0.593 [0.530 - 0.655],0.594 [0.590 - 0.598],0.006 [0.005 - 0.007],0.187 [0.125 - 0.249],0.012 [0.010 - 0.014]
Demographic,0.487 [0.454 - 0.520],0.483 [0.479 - 0.488],0.483 [0.419 - 0.545],0.483 [0.479 - 0.487],0.004 [0.003 - 0.005],-0.034 [-0.099 - 0.029],0.008 [0.006 - 0.009]
Protein+Demographic,0.631 [0.592 - 0.667],0.600 [0.595 - 0.604],0.598 [0.533 - 0.660],0.600 [0.595 - 0.604],0.006 [0.005 - 0.007],0.198 [0.133 - 0.259],0.012 [0.011 - 0.014]
