,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.675 [0.647 - 0.699],0.631 [0.627 - 0.635],0.632 [0.589 - 0.672],0.631 [0.627 - 0.635],0.018 [0.016 - 0.020],0.263 [0.219 - 0.304],0.036 [0.032 - 0.040]
Demographic,0.641 [0.614 - 0.666],0.593 [0.589 - 0.597],0.593 [0.547 - 0.637],0.593 [0.589 - 0.597],0.016 [0.014 - 0.018],0.186 [0.139 - 0.230],0.031 [0.027 - 0.034]
Protein+Demographic,0.680 [0.653 - 0.703],0.643 [0.639 - 0.647],0.642 [0.598 - 0.684],0.643 [0.639 - 0.647],0.019 [0.017 - 0.021],0.285 [0.241 - 0.327],0.037 [0.034 - 0.041]
