,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.579 [0.543 - 0.616],0.569 [0.565 - 0.574],0.570 [0.502 - 0.643],0.569 [0.565 - 0.574],0.006 [0.005 - 0.007],0.140 [0.070 - 0.213],0.011 [0.009 - 0.013]
Demographic,0.623 [0.587 - 0.661],0.598 [0.593 - 0.602],0.600 [0.530 - 0.670],0.598 [0.593 - 0.602],0.006 [0.005 - 0.007],0.197 [0.130 - 0.267],0.012 [0.010 - 0.015]
Protein+Demographic,0.591 [0.555 - 0.629],0.569 [0.564 - 0.573],0.570 [0.502 - 0.633],0.569 [0.564 - 0.573],0.006 [0.005 - 0.007],0.139 [0.069 - 0.201],0.011 [0.009 - 0.013]
