,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.605 - 0.682],0.603 [0.598 - 0.607],0.603 [0.544 - 0.661],0.603 [0.598 - 0.607],0.007 [0.006 - 0.008],0.205 [0.146 - 0.264],0.014 [0.012 - 0.017]
Demographic,0.559 [0.520 - 0.597],0.553 [0.549 - 0.557],0.551 [0.490 - 0.610],0.553 [0.549 - 0.557],0.006 [0.005 - 0.007],0.104 [0.043 - 0.163],0.012 [0.010 - 0.014]
Protein+Demographic,0.645 [0.606 - 0.682],0.609 [0.606 - 0.614],0.612 [0.549 - 0.668],0.609 [0.605 - 0.614],0.008 [0.006 - 0.009],0.221 [0.158 - 0.280],0.015 [0.013 - 0.017]
