,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.794 [0.747 - 0.836],0.720 [0.716 - 0.724],0.717 [0.641 - 0.792],0.720 [0.716 - 0.724],0.007 [0.006 - 0.009],0.437 [0.361 - 0.512],0.015 [0.012 - 0.018]
Demographic,0.603 [0.558 - 0.646],0.551 [0.547 - 0.556],0.547 [0.468 - 0.620],0.551 [0.547 - 0.556],0.004 [0.003 - 0.004],0.098 [0.019 - 0.172],0.007 [0.006 - 0.009]
Protein+Demographic,0.797 [0.752 - 0.837],0.723 [0.719 - 0.727],0.716 [0.643 - 0.792],0.723 [0.719 - 0.727],0.008 [0.006 - 0.009],0.439 [0.365 - 0.514],0.015 [0.012 - 0.018]
