,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.556 [0.534 - 0.578],0.546 [0.542 - 0.550],0.546 [0.508 - 0.584],0.546 [0.541 - 0.550],0.014 [0.013 - 0.016],0.092 [0.055 - 0.131],0.027 [0.024 - 0.030]
Demographic,0.553 [0.529 - 0.576],0.544 [0.540 - 0.548],0.543 [0.503 - 0.582],0.544 [0.540 - 0.548],0.014 [0.012 - 0.015],0.087 [0.048 - 0.128],0.027 [0.024 - 0.030]
Protein+Demographic,0.565 [0.543 - 0.588],0.552 [0.547 - 0.556],0.551 [0.512 - 0.591],0.552 [0.547 - 0.556],0.014 [0.013 - 0.016],0.104 [0.064 - 0.143],0.028 [0.025 - 0.031]
