,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.687 [0.677 - 0.698],0.633 [0.629 - 0.638],0.633 [0.615 - 0.651],0.633 [0.629 - 0.639],0.111 [0.106 - 0.116],0.266 [0.248 - 0.285],0.189 [0.181 - 0.196]
Demographic,0.623 [0.612 - 0.635],0.586 [0.581 - 0.591],0.586 [0.567 - 0.605],0.586 [0.581 - 0.592],0.093 [0.089 - 0.097],0.173 [0.153 - 0.192],0.161 [0.153 - 0.168]
Protein+Demographic,0.692 [0.682 - 0.703],0.642 [0.637 - 0.647],0.641 [0.623 - 0.659],0.642 [0.637 - 0.647],0.115 [0.110 - 0.120],0.283 [0.264 - 0.301],0.195 [0.187 - 0.203]
