,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.856 [0.845 - 0.866],0.782 [0.777 - 0.786],0.782 [0.762 - 0.801],0.781 [0.777 - 0.786],0.151 [0.143 - 0.159],0.563 [0.543 - 0.583],0.253 [0.242 - 0.264]
Demographic,0.775 [0.763 - 0.787],0.707 [0.702 - 0.712],0.708 [0.685 - 0.730],0.707 [0.702 - 0.712],0.107 [0.101 - 0.113],0.415 [0.392 - 0.438],0.186 [0.176 - 0.195]
Protein+Demographic,0.860 [0.851 - 0.870],0.785 [0.781 - 0.789],0.786 [0.767 - 0.805],0.785 [0.781 - 0.790],0.154 [0.146 - 0.161],0.571 [0.551 - 0.591],0.257 [0.246 - 0.268]
