,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.785 [0.748 - 0.818],0.714 [0.710 - 0.718],0.716 [0.657 - 0.772],0.714 [0.710 - 0.718],0.012 [0.011 - 0.014],0.430 [0.369 - 0.486],0.024 [0.021 - 0.028]
Demographic,0.651 [0.616 - 0.684],0.622 [0.618 - 0.626],0.621 [0.561 - 0.682],0.622 [0.618 - 0.626],0.008 [0.007 - 0.009],0.242 [0.182 - 0.305],0.016 [0.013 - 0.018]
Protein+Demographic,0.785 [0.749 - 0.818],0.718 [0.714 - 0.721],0.712 [0.653 - 0.766],0.718 [0.714 - 0.721],0.012 [0.011 - 0.014],0.430 [0.370 - 0.484],0.024 [0.021 - 0.028]
