,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.791 [0.750 - 0.826],0.704 [0.700 - 0.708],0.703 [0.631 - 0.771],0.704 [0.700 - 0.708],0.007 [0.006 - 0.008],0.407 [0.335 - 0.476],0.014 [0.011 - 0.016]
Demographic,0.639 [0.590 - 0.682],0.607 [0.603 - 0.611],0.606 [0.528 - 0.682],0.607 [0.603 - 0.611],0.005 [0.004 - 0.005],0.213 [0.134 - 0.290],0.009 [0.007 - 0.011]
Protein+Demographic,0.791 [0.750 - 0.827],0.704 [0.701 - 0.708],0.716 [0.643 - 0.783],0.704 [0.701 - 0.708],0.007 [0.006 - 0.008],0.421 [0.346 - 0.487],0.014 [0.012 - 0.017]
