,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.530 [0.483 - 0.575],0.521 [0.517 - 0.525],0.524 [0.448 - 0.597],0.521 [0.517 - 0.525],0.004 [0.003 - 0.004],0.045 [-0.029 - 0.118],0.007 [0.006 - 0.008]
Demographic,0.533 [0.488 - 0.578],0.524 [0.519 - 0.528],0.524 [0.448 - 0.596],0.524 [0.519 - 0.528],0.004 [0.003 - 0.004],0.048 [-0.029 - 0.120],0.007 [0.006 - 0.008]
Protein+Demographic,0.546 [0.499 - 0.590],0.519 [0.514 - 0.523],0.516 [0.441 - 0.590],0.519 [0.514 - 0.523],0.003 [0.003 - 0.004],0.035 [-0.040 - 0.109],0.007 [0.006 - 0.008]
