,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.587 [0.545 - 0.627],0.563 [0.558 - 0.569],0.563 [0.489 - 0.642],0.563 [0.558 - 0.569],0.008 [0.007 - 0.010],0.127 [0.051 - 0.206],0.016 [0.013 - 0.019]
Demographic,0.506 [0.465 - 0.545],0.511 [0.506 - 0.517],0.514 [0.433 - 0.588],0.511 [0.506 - 0.517],0.007 [0.005 - 0.008],0.026 [-0.054 - 0.098],0.013 [0.010 - 0.016]
Protein+Demographic,0.601 [0.559 - 0.646],0.564 [0.558 - 0.570],0.570 [0.497 - 0.647],0.564 [0.558 - 0.570],0.008 [0.007 - 0.010],0.135 [0.060 - 0.211],0.016 [0.013 - 0.019]
