,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.623 [0.584 - 0.661],0.586 [0.582 - 0.590],0.586 [0.516 - 0.652],0.586 [0.582 - 0.590],0.006 [0.005 - 0.007],0.172 [0.101 - 0.239],0.011 [0.009 - 0.013]
Demographic,0.564 [0.525 - 0.603],0.556 [0.551 - 0.560],0.557 [0.485 - 0.626],0.556 [0.551 - 0.560],0.005 [0.004 - 0.006],0.113 [0.040 - 0.183],0.010 [0.008 - 0.012]
Protein+Demographic,0.622 [0.585 - 0.662],0.584 [0.580 - 0.589],0.584 [0.514 - 0.652],0.584 [0.580 - 0.589],0.006 [0.005 - 0.007],0.169 [0.099 - 0.236],0.011 [0.009 - 0.013]
