,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.603 - 0.693],0.602 [0.598 - 0.607],0.603 [0.524 - 0.683],0.602 [0.598 - 0.607],0.005 [0.004 - 0.006],0.205 [0.126 - 0.287],0.009 [0.007 - 0.011]
Demographic,0.608 [0.565 - 0.650],0.589 [0.584 - 0.593],0.590 [0.507 - 0.664],0.589 [0.585 - 0.593],0.004 [0.004 - 0.005],0.179 [0.095 - 0.255],0.009 [0.007 - 0.011]
Protein+Demographic,0.646 [0.599 - 0.694],0.597 [0.593 - 0.602],0.594 [0.514 - 0.675],0.597 [0.593 - 0.602],0.005 [0.004 - 0.006],0.190 [0.111 - 0.273],0.009 [0.007 - 0.011]
