,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.906 [0.899 - 0.912],0.831 [0.828 - 0.835],0.832 [0.816 - 0.846],0.831 [0.828 - 0.835],0.210 [0.202 - 0.218],0.663 [0.647 - 0.678],0.336 [0.325 - 0.347]
Demographic,0.804 [0.795 - 0.812],0.731 [0.727 - 0.735],0.731 [0.713 - 0.749],0.731 [0.727 - 0.735],0.128 [0.122 - 0.133],0.462 [0.443 - 0.480],0.218 [0.209 - 0.226]
Protein+Demographic,0.909 [0.903 - 0.915],0.837 [0.834 - 0.840],0.838 [0.822 - 0.852],0.837 [0.834 - 0.841],0.217 [0.209 - 0.226],0.675 [0.659 - 0.690],0.345 [0.334 - 0.356]
