,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.816 [0.774 - 0.856],0.736 [0.732 - 0.740],0.737 [0.667 - 0.801],0.736 [0.732 - 0.740],0.009 [0.007 - 0.010],0.473 [0.404 - 0.537],0.017 [0.014 - 0.020]
Demographic,0.553 [0.509 - 0.598],0.533 [0.529 - 0.537],0.533 [0.454 - 0.613],0.533 [0.529 - 0.537],0.004 [0.003 - 0.004],0.065 [-0.014 - 0.143],0.007 [0.006 - 0.009]
Protein+Demographic,0.823 [0.783 - 0.862],0.742 [0.739 - 0.746],0.743 [0.676 - 0.811],0.742 [0.739 - 0.746],0.009 [0.007 - 0.011],0.486 [0.419 - 0.554],0.018 [0.015 - 0.021]
