,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.794 [0.763 - 0.821],0.722 [0.718 - 0.726],0.725 [0.668 - 0.783],0.722 [0.718 - 0.726],0.011 [0.009 - 0.012],0.447 [0.389 - 0.503],0.021 [0.018 - 0.025]
Demographic,0.663 [0.629 - 0.697],0.610 [0.606 - 0.614],0.612 [0.544 - 0.679],0.610 [0.606 - 0.614],0.007 [0.005 - 0.008],0.222 [0.152 - 0.290],0.013 [0.011 - 0.015]
Protein+Demographic,0.819 [0.792 - 0.847],0.739 [0.735 - 0.742],0.737 [0.682 - 0.797],0.739 [0.735 - 0.742],0.012 [0.010 - 0.013],0.475 [0.422 - 0.535],0.023 [0.020 - 0.026]
