,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.888 [0.855 - 0.921],0.801 [0.798 - 0.805],0.802 [0.737 - 0.870],0.801 [0.798 - 0.805],0.010 [0.009 - 0.013],0.604 [0.538 - 0.671],0.021 [0.017 - 0.025]
Demographic,0.670 [0.621 - 0.714],0.642 [0.637 - 0.645],0.642 [0.554 - 0.724],0.642 [0.637 - 0.645],0.005 [0.004 - 0.006],0.284 [0.197 - 0.366],0.009 [0.007 - 0.011]
Protein+Demographic,0.887 [0.852 - 0.918],0.801 [0.797 - 0.805],0.811 [0.745 - 0.877],0.801 [0.797 - 0.805],0.011 [0.009 - 0.013],0.612 [0.547 - 0.678],0.021 [0.017 - 0.025]
