,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.978 [0.963 - 0.988],0.934 [0.931 - 0.936],0.932 [0.896 - 0.962],0.934 [0.931 - 0.936],0.068 [0.061 - 0.077],0.866 [0.830 - 0.896],0.127 [0.114 - 0.143]
Demographic,0.687 [0.652 - 0.721],0.635 [0.630 - 0.639],0.634 [0.576 - 0.692],0.635 [0.630 - 0.639],0.009 [0.008 - 0.010],0.268 [0.211 - 0.328],0.018 [0.015 - 0.021]
Protein+Demographic,0.978 [0.963 - 0.988],0.939 [0.937 - 0.941],0.940 [0.908 - 0.967],0.939 [0.937 - 0.941],0.075 [0.066 - 0.084],0.879 [0.847 - 0.906],0.139 [0.123 - 0.155]
