,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.585 [0.537 - 0.634],0.568 [0.564 - 0.572],0.561 [0.471 - 0.654],0.568 [0.564 - 0.572],0.003 [0.002 - 0.004],0.129 [0.038 - 0.218],0.006 [0.004 - 0.007]
Demographic,0.553 [0.499 - 0.608],0.535 [0.531 - 0.540],0.536 [0.445 - 0.628],0.535 [0.531 - 0.540],0.003 [0.002 - 0.003],0.071 [-0.019 - 0.163],0.005 [0.004 - 0.007]
Protein+Demographic,0.611 [0.563 - 0.661],0.574 [0.570 - 0.579],0.577 [0.490 - 0.663],0.575 [0.570 - 0.579],0.003 [0.002 - 0.004],0.151 [0.063 - 0.239],0.006 [0.005 - 0.008]
