,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.893 [0.888 - 0.898],0.813 [0.809 - 0.816],0.812 [0.801 - 0.824],0.813 [0.809 - 0.817],0.372 [0.362 - 0.382],0.625 [0.613 - 0.637],0.510 [0.500 - 0.520]
Demographic,0.818 [0.813 - 0.824],0.739 [0.735 - 0.744],0.739 [0.728 - 0.752],0.739 [0.735 - 0.744],0.279 [0.271 - 0.287],0.478 [0.466 - 0.492],0.405 [0.397 - 0.415]
Protein+Demographic,0.906 [0.902 - 0.910],0.824 [0.820 - 0.828],0.824 [0.813 - 0.835],0.824 [0.820 - 0.828],0.390 [0.380 - 0.400],0.648 [0.636 - 0.660],0.529 [0.520 - 0.539]
