,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.760 [0.736 - 0.783],0.689 [0.685 - 0.694],0.693 [0.651 - 0.733],0.689 [0.685 - 0.694],0.023 [0.020 - 0.025],0.383 [0.340 - 0.422],0.044 [0.039 - 0.048]
Demographic,0.660 [0.635 - 0.686],0.606 [0.602 - 0.610],0.607 [0.564 - 0.650],0.606 [0.602 - 0.610],0.016 [0.014 - 0.017],0.213 [0.171 - 0.257],0.031 [0.027 - 0.034]
Protein+Demographic,0.765 [0.741 - 0.787],0.695 [0.691 - 0.699],0.696 [0.652 - 0.735],0.695 [0.691 - 0.699],0.023 [0.021 - 0.025],0.391 [0.346 - 0.430],0.045 [0.040 - 0.049]
