,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.827 [0.775 - 0.870],0.795 [0.792 - 0.799],0.757 [0.684 - 0.821],0.796 [0.792 - 0.799],0.010 [0.008 - 0.012],0.552 [0.480 - 0.616],0.020 [0.016 - 0.023]
Demographic,0.641 [0.586 - 0.687],0.601 [0.597 - 0.605],0.604 [0.517 - 0.679],0.601 [0.597 - 0.605],0.004 [0.003 - 0.005],0.204 [0.117 - 0.279],0.008 [0.006 - 0.010]
Protein+Demographic,0.822 [0.770 - 0.866],0.786 [0.782 - 0.789],0.765 [0.691 - 0.825],0.786 [0.782 - 0.789],0.010 [0.008 - 0.011],0.550 [0.478 - 0.611],0.019 [0.015 - 0.022]
