,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.770 [0.723 - 0.815],0.706 [0.702 - 0.710],0.705 [0.631 - 0.779],0.706 [0.702 - 0.710],0.007 [0.006 - 0.008],0.412 [0.338 - 0.486],0.014 [0.011 - 0.016]
Demographic,0.698 [0.653 - 0.740],0.640 [0.635 - 0.644],0.642 [0.558 - 0.718],0.640 [0.635 - 0.644],0.005 [0.004 - 0.006],0.281 [0.199 - 0.358],0.010 [0.008 - 0.012]
Protein+Demographic,0.773 [0.725 - 0.814],0.729 [0.725 - 0.733],0.725 [0.654 - 0.794],0.729 [0.725 - 0.733],0.008 [0.006 - 0.009],0.455 [0.383 - 0.523],0.015 [0.012 - 0.018]
