,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.852 [0.830 - 0.870],0.775 [0.771 - 0.779],0.775 [0.733 - 0.813],0.775 [0.771 - 0.778],0.034 [0.030 - 0.038],0.550 [0.508 - 0.587],0.065 [0.059 - 0.072]
Demographic,0.736 [0.712 - 0.758],0.671 [0.667 - 0.676],0.672 [0.628 - 0.715],0.671 [0.668 - 0.676],0.021 [0.018 - 0.023],0.344 [0.300 - 0.388],0.040 [0.036 - 0.044]
Protein+Demographic,0.853 [0.832 - 0.872],0.777 [0.774 - 0.781],0.780 [0.737 - 0.818],0.777 [0.774 - 0.781],0.035 [0.031 - 0.038],0.557 [0.515 - 0.595],0.066 [0.060 - 0.073]
