,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.658 [0.603 - 0.715],0.626 [0.622 - 0.631],0.633 [0.536 - 0.727],0.626 [0.622 - 0.631],0.003 [0.003 - 0.004],0.260 [0.161 - 0.355],0.007 [0.005 - 0.008]
Demographic,0.527 [0.466 - 0.589],0.520 [0.516 - 0.524],0.520 [0.425 - 0.621],0.520 [0.516 - 0.524],0.002 [0.002 - 0.003],0.039 [-0.056 - 0.141],0.004 [0.003 - 0.006]
Protein+Demographic,0.670 [0.614 - 0.726],0.634 [0.630 - 0.638],0.631 [0.535 - 0.727],0.634 [0.630 - 0.638],0.003 [0.003 - 0.004],0.264 [0.169 - 0.361],0.007 [0.005 - 0.009]
