,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.799 [0.761 - 0.837],0.724 [0.720 - 0.728],0.732 [0.663 - 0.799],0.724 [0.720 - 0.728],0.009 [0.007 - 0.010],0.456 [0.386 - 0.524],0.017 [0.014 - 0.020]
Demographic,0.665 [0.620 - 0.707],0.622 [0.618 - 0.626],0.622 [0.544 - 0.694],0.622 [0.618 - 0.626],0.005 [0.004 - 0.006],0.244 [0.166 - 0.317],0.011 [0.009 - 0.013]
Protein+Demographic,0.791 [0.752 - 0.831],0.728 [0.724 - 0.732],0.725 [0.656 - 0.793],0.728 [0.724 - 0.732],0.009 [0.007 - 0.010],0.453 [0.384 - 0.521],0.017 [0.014 - 0.020]
