,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.919 [0.884 - 0.950],0.849 [0.846 - 0.852],0.853 [0.783 - 0.913],0.849 [0.846 - 0.852],0.015 [0.012 - 0.018],0.702 [0.633 - 0.761],0.030 [0.024 - 0.036]
Demographic,0.716 [0.670 - 0.760],0.652 [0.648 - 0.657],0.653 [0.566 - 0.734],0.652 [0.648 - 0.657],0.005 [0.004 - 0.006],0.306 [0.219 - 0.386],0.010 [0.008 - 0.013]
Protein+Demographic,0.919 [0.884 - 0.950],0.865 [0.862 - 0.868],0.867 [0.805 - 0.925],0.865 [0.862 - 0.868],0.017 [0.014 - 0.021],0.732 [0.669 - 0.788],0.034 [0.028 - 0.041]
