,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.679 [0.656 - 0.701],0.613 [0.608 - 0.618],0.613 [0.575 - 0.651],0.613 [0.608 - 0.618],0.025 [0.022 - 0.027],0.226 [0.186 - 0.264],0.047 [0.043 - 0.052]
Demographic,0.635 [0.615 - 0.657],0.598 [0.594 - 0.603],0.599 [0.560 - 0.638],0.598 [0.594 - 0.603],0.023 [0.021 - 0.026],0.198 [0.158 - 0.236],0.045 [0.041 - 0.049]
Protein+Demographic,0.686 [0.663 - 0.707],0.619 [0.614 - 0.624],0.622 [0.581 - 0.660],0.619 [0.614 - 0.624],0.025 [0.023 - 0.028],0.240 [0.200 - 0.278],0.049 [0.044 - 0.054]
