,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.755 [0.730 - 0.780],0.684 [0.680 - 0.688],0.684 [0.637 - 0.734],0.684 [0.680 - 0.688],0.018 [0.016 - 0.021],0.368 [0.321 - 0.417],0.036 [0.031 - 0.040]
Demographic,0.705 [0.682 - 0.728],0.646 [0.641 - 0.651],0.647 [0.601 - 0.689],0.646 [0.642 - 0.651],0.015 [0.014 - 0.017],0.293 [0.246 - 0.335],0.030 [0.027 - 0.034]
Protein+Demographic,0.763 [0.740 - 0.788],0.696 [0.692 - 0.700],0.696 [0.650 - 0.743],0.696 [0.692 - 0.700],0.019 [0.017 - 0.022],0.392 [0.346 - 0.439],0.038 [0.033 - 0.042]
