,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.861 [0.819 - 0.897],0.773 [0.769 - 0.776],0.770 [0.693 - 0.843],0.773 [0.769 - 0.776],0.008 [0.006 - 0.010],0.543 [0.465 - 0.618],0.016 [0.013 - 0.019]
Demographic,0.629 [0.577 - 0.679],0.597 [0.593 - 0.601],0.598 [0.500 - 0.688],0.597 [0.593 - 0.601],0.004 [0.003 - 0.004],0.195 [0.096 - 0.286],0.007 [0.005 - 0.009]
Protein+Demographic,0.862 [0.820 - 0.897],0.767 [0.764 - 0.771],0.773 [0.693 - 0.843],0.767 [0.764 - 0.771],0.008 [0.006 - 0.010],0.539 [0.459 - 0.610],0.016 [0.012 - 0.019]
