,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.658 [0.643 - 0.673],0.613 [0.607 - 0.619],0.613 [0.585 - 0.637],0.613 [0.607 - 0.620],0.093 [0.088 - 0.099],0.226 [0.198 - 0.252],0.162 [0.153 - 0.171]
Demographic,0.714 [0.701 - 0.727],0.655 [0.649 - 0.660],0.655 [0.629 - 0.679],0.655 [0.649 - 0.661],0.110 [0.103 - 0.116],0.310 [0.282 - 0.334],0.188 [0.177 - 0.198]
Protein+Demographic,0.716 [0.703 - 0.729],0.650 [0.644 - 0.656],0.649 [0.624 - 0.674],0.650 [0.644 - 0.657],0.108 [0.101 - 0.114],0.299 [0.273 - 0.326],0.185 [0.174 - 0.195]
