,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.613 [0.574 - 0.652],0.593 [0.589 - 0.597],0.592 [0.524 - 0.654],0.593 [0.589 - 0.597],0.006 [0.005 - 0.007],0.184 [0.118 - 0.248],0.011 [0.009 - 0.013]
Demographic,0.488 [0.451 - 0.526],0.478 [0.473 - 0.483],0.478 [0.406 - 0.547],0.478 [0.474 - 0.483],0.004 [0.003 - 0.004],-0.044 [-0.117 - 0.024],0.007 [0.006 - 0.009]
Protein+Demographic,0.603 [0.564 - 0.640],0.581 [0.576 - 0.585],0.581 [0.515 - 0.645],0.581 [0.576 - 0.585],0.006 [0.005 - 0.006],0.162 [0.096 - 0.225],0.011 [0.009 - 0.013]
