,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.746 [0.738 - 0.756],0.683 [0.679 - 0.687],0.683 [0.667 - 0.699],0.683 [0.679 - 0.688],0.144 [0.139 - 0.150],0.366 [0.350 - 0.383],0.238 [0.231 - 0.247]
Demographic,0.698 [0.689 - 0.707],0.644 [0.640 - 0.649],0.644 [0.629 - 0.660],0.645 [0.640 - 0.649],0.124 [0.120 - 0.130],0.289 [0.272 - 0.305],0.209 [0.201 - 0.216]
Protein+Demographic,0.756 [0.747 - 0.765],0.690 [0.686 - 0.694],0.690 [0.675 - 0.706],0.690 [0.686 - 0.695],0.148 [0.143 - 0.154],0.380 [0.365 - 0.397],0.244 [0.236 - 0.253]
