,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.610 - 0.684],0.598 [0.594 - 0.603],0.596 [0.532 - 0.657],0.598 [0.594 - 0.603],0.009 [0.008 - 0.010],0.194 [0.129 - 0.256],0.017 [0.015 - 0.020]
Demographic,0.630 [0.597 - 0.666],0.597 [0.593 - 0.602],0.599 [0.537 - 0.656],0.597 [0.593 - 0.602],0.009 [0.008 - 0.010],0.196 [0.136 - 0.253],0.017 [0.015 - 0.020]
Protein+Demographic,0.662 [0.624 - 0.695],0.611 [0.607 - 0.615],0.613 [0.549 - 0.671],0.611 [0.607 - 0.615],0.009 [0.008 - 0.011],0.223 [0.161 - 0.283],0.019 [0.016 - 0.022]
