,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.860 [0.838 - 0.879],0.784 [0.781 - 0.788],0.782 [0.745 - 0.816],0.784 [0.781 - 0.788],0.040 [0.036 - 0.043],0.567 [0.531 - 0.600],0.075 [0.069 - 0.082]
Demographic,0.686 [0.661 - 0.707],0.634 [0.630 - 0.639],0.635 [0.591 - 0.676],0.634 [0.630 - 0.639],0.019 [0.017 - 0.021],0.269 [0.227 - 0.309],0.038 [0.034 - 0.042]
Protein+Demographic,0.861 [0.841 - 0.880],0.785 [0.782 - 0.789],0.781 [0.746 - 0.816],0.785 [0.782 - 0.789],0.040 [0.036 - 0.044],0.567 [0.532 - 0.601],0.076 [0.069 - 0.083]
