,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.626 [0.616 - 0.636],0.588 [0.584 - 0.592],0.588 [0.571 - 0.605],0.588 [0.584 - 0.593],0.096 [0.092 - 0.100],0.176 [0.159 - 0.193],0.165 [0.158 - 0.171]
Demographic,0.597 [0.587 - 0.606],0.570 [0.565 - 0.574],0.570 [0.554 - 0.587],0.570 [0.565 - 0.574],0.089 [0.086 - 0.093],0.139 [0.123 - 0.156],0.155 [0.149 - 0.161]
Protein+Demographic,0.629 [0.619 - 0.639],0.588 [0.584 - 0.593],0.588 [0.571 - 0.605],0.588 [0.584 - 0.593],0.096 [0.092 - 0.100],0.176 [0.158 - 0.194],0.165 [0.159 - 0.171]
