,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.547 - 0.650],0.586 [0.582 - 0.591],0.583 [0.490 - 0.675],0.586 [0.582 - 0.591],0.003 [0.002 - 0.004],0.169 [0.077 - 0.261],0.006 [0.004 - 0.007]
Demographic,0.641 [0.593 - 0.690],0.576 [0.571 - 0.580],0.574 [0.475 - 0.664],0.576 [0.571 - 0.580],0.003 [0.002 - 0.003],0.150 [0.051 - 0.241],0.005 [0.004 - 0.007]
Protein+Demographic,0.655 [0.606 - 0.701],0.605 [0.601 - 0.609],0.604 [0.505 - 0.690],0.605 [0.601 - 0.609],0.003 [0.002 - 0.004],0.210 [0.111 - 0.296],0.006 [0.005 - 0.008]
