,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.735 [0.703 - 0.765],0.661 [0.657 - 0.665],0.662 [0.596 - 0.727],0.661 [0.657 - 0.665],0.008 [0.007 - 0.010],0.323 [0.257 - 0.388],0.016 [0.014 - 0.019]
Demographic,0.682 [0.651 - 0.715],0.625 [0.621 - 0.630],0.623 [0.561 - 0.684],0.625 [0.621 - 0.630],0.007 [0.006 - 0.008],0.249 [0.186 - 0.310],0.014 [0.012 - 0.016]
Protein+Demographic,0.753 [0.722 - 0.782],0.675 [0.671 - 0.679],0.676 [0.615 - 0.737],0.675 [0.671 - 0.679],0.009 [0.007 - 0.010],0.351 [0.289 - 0.414],0.017 [0.015 - 0.020]
