,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.841 [0.804 - 0.876],0.764 [0.760 - 0.767],0.764 [0.689 - 0.828],0.764 [0.761 - 0.767],0.009 [0.007 - 0.011],0.527 [0.453 - 0.593],0.018 [0.014 - 0.021]
Demographic,0.547 [0.501 - 0.591],0.539 [0.534 - 0.543],0.538 [0.460 - 0.622],0.539 [0.534 - 0.543],0.003 [0.003 - 0.004],0.077 [-0.001 - 0.161],0.006 [0.005 - 0.008]
Protein+Demographic,0.840 [0.803 - 0.873],0.755 [0.751 - 0.758],0.755 [0.683 - 0.823],0.755 [0.751 - 0.758],0.008 [0.007 - 0.010],0.510 [0.439 - 0.576],0.017 [0.014 - 0.020]
