,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.683 - 0.757],0.654 [0.650 - 0.659],0.657 [0.595 - 0.715],0.654 [0.650 - 0.659],0.012 [0.010 - 0.014],0.311 [0.250 - 0.370],0.024 [0.020 - 0.028]
Demographic,0.656 [0.626 - 0.686],0.606 [0.602 - 0.611],0.608 [0.546 - 0.667],0.606 [0.602 - 0.611],0.010 [0.008 - 0.012],0.214 [0.152 - 0.273],0.020 [0.017 - 0.023]
Protein+Demographic,0.739 [0.704 - 0.775],0.669 [0.664 - 0.673],0.669 [0.609 - 0.728],0.668 [0.664 - 0.673],0.013 [0.011 - 0.015],0.337 [0.277 - 0.395],0.025 [0.022 - 0.029]
