,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.654 [0.610 - 0.698],0.595 [0.591 - 0.600],0.603 [0.521 - 0.681],0.595 [0.591 - 0.600],0.004 [0.003 - 0.005],0.199 [0.116 - 0.276],0.008 [0.007 - 0.010]
Demographic,0.680 [0.633 - 0.724],0.635 [0.631 - 0.639],0.635 [0.553 - 0.712],0.635 [0.631 - 0.639],0.005 [0.004 - 0.006],0.270 [0.189 - 0.348],0.010 [0.008 - 0.012]
Protein+Demographic,0.708 [0.668 - 0.748],0.661 [0.656 - 0.665],0.662 [0.587 - 0.739],0.661 [0.657 - 0.665],0.006 [0.004 - 0.007],0.323 [0.248 - 0.403],0.011 [0.009 - 0.013]
