,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.913 [0.904 - 0.922],0.845 [0.842 - 0.849],0.846 [0.822 - 0.869],0.845 [0.842 - 0.849],0.097 [0.091 - 0.104],0.691 [0.668 - 0.714],0.174 [0.164 - 0.185]
Demographic,0.792 [0.778 - 0.804],0.712 [0.708 - 0.716],0.712 [0.684 - 0.740],0.712 [0.708 - 0.716],0.046 [0.043 - 0.050],0.425 [0.395 - 0.453],0.087 [0.081 - 0.093]
Protein+Demographic,0.916 [0.907 - 0.925],0.850 [0.847 - 0.853],0.849 [0.826 - 0.872],0.850 [0.847 - 0.853],0.100 [0.094 - 0.107],0.699 [0.676 - 0.722],0.179 [0.169 - 0.191]
