,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.927 [0.916 - 0.937],0.848 [0.844 - 0.851],0.848 [0.825 - 0.870],0.848 [0.844 - 0.851],0.092 [0.086 - 0.099],0.696 [0.672 - 0.719],0.166 [0.157 - 0.177]
Demographic,0.754 [0.739 - 0.769],0.695 [0.691 - 0.699],0.695 [0.662 - 0.726],0.695 [0.691 - 0.699],0.040 [0.037 - 0.043],0.390 [0.356 - 0.420],0.075 [0.070 - 0.081]
Protein+Demographic,0.937 [0.928 - 0.945],0.861 [0.858 - 0.864],0.861 [0.838 - 0.884],0.861 [0.858 - 0.865],0.102 [0.095 - 0.109],0.723 [0.699 - 0.745],0.182 [0.170 - 0.193]
