,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.510 [0.483 - 0.538],0.516 [0.512 - 0.520],0.514 [0.462 - 0.564],0.516 [0.512 - 0.520],0.009 [0.008 - 0.010],0.030 [-0.022 - 0.083],0.017 [0.015 - 0.019]
Demographic,0.553 [0.527 - 0.582],0.543 [0.539 - 0.548],0.544 [0.494 - 0.590],0.543 [0.539 - 0.548],0.010 [0.009 - 0.011],0.087 [0.038 - 0.134],0.019 [0.017 - 0.022]
Protein+Demographic,0.526 [0.499 - 0.554],0.522 [0.517 - 0.526],0.521 [0.472 - 0.576],0.522 [0.517 - 0.526],0.009 [0.008 - 0.010],0.043 [-0.005 - 0.097],0.018 [0.015 - 0.020]
