,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.617 [0.574 - 0.656],0.594 [0.590 - 0.599],0.596 [0.518 - 0.669],0.594 [0.590 - 0.599],0.005 [0.004 - 0.005],0.191 [0.112 - 0.262],0.009 [0.007 - 0.011]
Demographic,0.617 [0.580 - 0.654],0.589 [0.585 - 0.593],0.588 [0.514 - 0.667],0.589 [0.585 - 0.593],0.004 [0.004 - 0.005],0.176 [0.104 - 0.256],0.009 [0.007 - 0.011]
Protein+Demographic,0.617 [0.575 - 0.656],0.596 [0.592 - 0.601],0.594 [0.521 - 0.669],0.596 [0.592 - 0.601],0.005 [0.004 - 0.005],0.191 [0.117 - 0.266],0.009 [0.007 - 0.011]
