,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.813 [0.775 - 0.847],0.718 [0.714 - 0.722],0.725 [0.652 - 0.789],0.718 [0.714 - 0.722],0.010 [0.008 - 0.012],0.442 [0.371 - 0.507],0.020 [0.016 - 0.023]
Demographic,0.533 [0.487 - 0.579],0.497 [0.492 - 0.501],0.495 [0.422 - 0.568],0.497 [0.492 - 0.501],0.004 [0.003 - 0.005],-0.008 [-0.083 - 0.064],0.008 [0.006 - 0.009]
Protein+Demographic,0.814 [0.777 - 0.849],0.737 [0.733 - 0.741],0.729 [0.663 - 0.793],0.737 [0.733 - 0.741],0.011 [0.009 - 0.013],0.467 [0.401 - 0.531],0.021 [0.018 - 0.025]
