,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.554 - 0.638],0.581 [0.576 - 0.585],0.575 [0.497 - 0.653],0.581 [0.576 - 0.585],0.005 [0.004 - 0.006],0.155 [0.076 - 0.234],0.009 [0.007 - 0.011]
Demographic,0.667 [0.627 - 0.715],0.621 [0.617 - 0.626],0.624 [0.553 - 0.704],0.621 [0.617 - 0.626],0.005 [0.004 - 0.007],0.245 [0.175 - 0.324],0.011 [0.009 - 0.013]
Protein+Demographic,0.651 [0.607 - 0.696],0.627 [0.623 - 0.632],0.629 [0.557 - 0.709],0.627 [0.623 - 0.632],0.006 [0.005 - 0.007],0.257 [0.184 - 0.335],0.011 [0.009 - 0.013]
