,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.532 [0.492 - 0.577],0.511 [0.507 - 0.516],0.511 [0.436 - 0.587],0.511 [0.507 - 0.516],0.004 [0.003 - 0.004],0.021 [-0.052 - 0.099],0.007 [0.006 - 0.009]
Demographic,0.528 [0.485 - 0.571],0.523 [0.519 - 0.527],0.524 [0.445 - 0.592],0.523 [0.519 - 0.527],0.004 [0.003 - 0.004],0.047 [-0.032 - 0.116],0.007 [0.006 - 0.009]
Protein+Demographic,0.530 [0.488 - 0.575],0.519 [0.515 - 0.523],0.518 [0.439 - 0.594],0.519 [0.515 - 0.523],0.004 [0.003 - 0.004],0.037 [-0.043 - 0.112],0.007 [0.006 - 0.009]
