,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.751 [0.703 - 0.801],0.704 [0.700 - 0.708],0.703 [0.624 - 0.791],0.704 [0.700 - 0.708],0.005 [0.004 - 0.007],0.407 [0.326 - 0.497],0.011 [0.009 - 0.013]
Demographic,0.633 [0.582 - 0.685],0.593 [0.589 - 0.597],0.593 [0.500 - 0.690],0.593 [0.589 - 0.597],0.003 [0.003 - 0.004],0.186 [0.092 - 0.283],0.006 [0.005 - 0.008]
Protein+Demographic,0.759 [0.712 - 0.810],0.708 [0.704 - 0.712],0.702 [0.619 - 0.788],0.708 [0.704 - 0.712],0.005 [0.004 - 0.007],0.411 [0.326 - 0.496],0.011 [0.009 - 0.013]
