,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.898 [0.889 - 0.906],0.826 [0.821 - 0.830],0.825 [0.800 - 0.850],0.826 [0.822 - 0.830],0.134 [0.125 - 0.143],0.651 [0.626 - 0.677],0.230 [0.217 - 0.244]
Demographic,0.919 [0.913 - 0.924],0.844 [0.840 - 0.848],0.845 [0.821 - 0.866],0.844 [0.839 - 0.848],0.150 [0.140 - 0.159],0.689 [0.665 - 0.710],0.254 [0.240 - 0.268]
Protein+Demographic,0.934 [0.929 - 0.939],0.860 [0.856 - 0.864],0.859 [0.837 - 0.883],0.860 [0.856 - 0.864],0.166 [0.156 - 0.177],0.719 [0.696 - 0.744],0.278 [0.264 - 0.294]
