,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.678 [0.653 - 0.702],0.638 [0.634 - 0.642],0.638 [0.599 - 0.678],0.638 [0.634 - 0.642],0.021 [0.019 - 0.023],0.276 [0.235 - 0.316],0.040 [0.036 - 0.044]
Demographic,0.611 [0.591 - 0.634],0.579 [0.575 - 0.584],0.580 [0.541 - 0.620],0.579 [0.575 - 0.584],0.016 [0.015 - 0.018],0.159 [0.120 - 0.200],0.032 [0.028 - 0.035]
Protein+Demographic,0.680 [0.655 - 0.704],0.637 [0.633 - 0.641],0.638 [0.599 - 0.679],0.637 [0.633 - 0.641],0.021 [0.019 - 0.023],0.275 [0.234 - 0.317],0.040 [0.036 - 0.044]
