,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.740 [0.732 - 0.749],0.671 [0.667 - 0.676],0.672 [0.657 - 0.686],0.671 [0.667 - 0.676],0.186 [0.180 - 0.192],0.343 [0.328 - 0.358],0.292 [0.283 - 0.299]
Demographic,0.648 [0.639 - 0.657],0.607 [0.603 - 0.612],0.607 [0.593 - 0.621],0.607 [0.602 - 0.612],0.148 [0.142 - 0.153],0.214 [0.198 - 0.230],0.237 [0.230 - 0.245]
Protein+Demographic,0.743 [0.734 - 0.751],0.673 [0.669 - 0.678],0.673 [0.660 - 0.688],0.673 [0.669 - 0.678],0.188 [0.181 - 0.194],0.347 [0.333 - 0.362],0.294 [0.285 - 0.301]
