,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.710 [0.682 - 0.739],0.666 [0.662 - 0.670],0.662 [0.612 - 0.713],0.666 [0.662 - 0.671],0.015 [0.013 - 0.017],0.328 [0.277 - 0.380],0.029 [0.025 - 0.033]
Demographic,0.641 [0.611 - 0.673],0.608 [0.603 - 0.612],0.606 [0.560 - 0.658],0.608 [0.603 - 0.613],0.012 [0.010 - 0.013],0.214 [0.167 - 0.266],0.023 [0.020 - 0.026]
Protein+Demographic,0.727 [0.698 - 0.756],0.681 [0.677 - 0.686],0.680 [0.633 - 0.730],0.681 [0.677 - 0.686],0.016 [0.014 - 0.018],0.361 [0.312 - 0.411],0.031 [0.027 - 0.035]
