,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.823 [0.776 - 0.866],0.752 [0.749 - 0.756],0.746 [0.660 - 0.822],0.752 [0.749 - 0.756],0.006 [0.005 - 0.008],0.498 [0.413 - 0.575],0.013 [0.010 - 0.016]
Demographic,0.607 [0.550 - 0.661],0.577 [0.572 - 0.581],0.580 [0.485 - 0.673],0.577 [0.572 - 0.581],0.003 [0.002 - 0.004],0.157 [0.061 - 0.248],0.006 [0.004 - 0.007]
Protein+Demographic,0.823 [0.778 - 0.866],0.746 [0.742 - 0.750],0.747 [0.664 - 0.823],0.746 [0.742 - 0.750],0.006 [0.005 - 0.008],0.493 [0.410 - 0.569],0.012 [0.010 - 0.015]
