,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.491 [0.428 - 0.548],0.494 [0.489 - 0.498],0.495 [0.390 - 0.595],0.494 [0.489 - 0.498],0.002 [0.001 - 0.003],-0.010 [-0.116 - 0.090],0.004 [0.003 - 0.005]
Demographic,0.521 [0.465 - 0.574],0.529 [0.525 - 0.533],0.535 [0.443 - 0.634],0.529 [0.524 - 0.533],0.002 [0.002 - 0.003],0.063 [-0.027 - 0.164],0.005 [0.004 - 0.006]
Protein+Demographic,0.498 [0.436 - 0.554],0.502 [0.498 - 0.507],0.496 [0.398 - 0.583],0.502 [0.498 - 0.507],0.002 [0.002 - 0.003],-0.001 [-0.099 - 0.086],0.004 [0.003 - 0.005]
