,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.791 [0.779 - 0.803],0.719 [0.714 - 0.723],0.719 [0.698 - 0.741],0.719 [0.714 - 0.723],0.107 [0.102 - 0.113],0.437 [0.416 - 0.461],0.187 [0.178 - 0.196]
Demographic,0.661 [0.647 - 0.674],0.616 [0.611 - 0.621],0.617 [0.594 - 0.639],0.616 [0.611 - 0.621],0.070 [0.066 - 0.074],0.232 [0.209 - 0.255],0.126 [0.120 - 0.133]
Protein+Demographic,0.793 [0.781 - 0.804],0.722 [0.718 - 0.727],0.722 [0.700 - 0.744],0.722 [0.717 - 0.727],0.109 [0.103 - 0.115],0.444 [0.421 - 0.467],0.189 [0.180 - 0.198]
